RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs_true,label_kmeans,label_hierarchical,label_dbscan,label_gmm
0.0,26,0,0.096265124,1900.0,3,0,0,0,0.0,0,0,0,0,0
0.026265966,42,0,0.137221022,6944.0,5,0,1,0,0.0,0,0,0,0,0
0.30597086,48,1,0.060437729,9000.0,3,0,0,0,1.0,0,0,0,-1,0
0.031528491,68,0,68.0,5400.0,9,0,0,0,1.0,0,0,0,2,0
0.725263608,27,0,0.408692104,4900.0,9,0,0,0,0.0,0,0,0,0,0
0.831916916,63,0,0.322139789,15365.0,15,0,2,0,0.0,0,0,0,-1,0
0.156561448,57,0,0.188460656,8717.0,7,0,1,0,0.0,0,0,0,0,0
0.186466184,47,0,0.183812329,9846.0,11,0,1,0,1.0,0,0,0,2,0
0.0,43,0,3342.0,5400.0,10,0,4,0,0.0,0,0,0,-1,0
0.044797995,46,0,0.052824529,6000.0,5,0,0,0,3.0,0,0,0,1,0
0.066551922,53,2,0.586611606,4600.0,5,1,1,0,3.0,1,1,1,-1,1
0.2826,32,0,0.182623546,9368.0,4,0,0,0,3.0,0,0,0,-1,0
0.085169151,76,0,0.013197361,5000.0,3,0,0,0,0.0,0,0,0,0,0
0.107913105,79,0,41.0,5400.0,6,0,0,0,0.0,0,0,0,0,0
0.002028468,68,0,0.168078176,10744.0,12,0,2,0,0.0,0,0,0,0,0
0.175909299,73,0,0.021541131,6916.0,3,0,0,0,0.0,0,0,0,0,0
0.028905896,43,1,4904.0,5400.0,8,0,2,0,3.0,0,0,0,-1,0
1.0929557681400022,44,0,0.008283348,3500.0,2,3,0,0,3.0,0,1,1,-1,1
0.017732742,50,0,1288.0,5400.0,3,0,1,0,0.0,0,0,0,0,0
0.964288903,69,0,0.180605439,1948.0,10,0,0,0,0.0,0,0,0,0,0
0.0,71,0,0.003808315,3150.0,4,0,0,0,0.0,0,0,0,0,0
0.9999999,48,4,0.0,2000.0,0,3,0,2,2.0,1,1,1,-1,1
0.509943661,49,0,0.404731728,7100.0,15,0,0,0,0.0,0,0,0,0,0
0.023850427,80,0,0.004570776,7000.0,6,0,0,0,0.0,0,0,0,0,0
0.499283357,72,0,0.356374307,3066.0,10,0,1,0,0.0,0,0,0,0,0
0.60087063,42,1,0.254936266,4000.0,6,0,0,0,2.0,0,0,0,-1,0
0.002779839,61,0,0.241333333,6749.0,17,0,2,0,0.0,0,0,0,0,0
0.339707219,43,0,0.475262753,3900.0,8,0,1,0,2.0,0,0,0,3,0
0.050169521,50,0,35.0,5400.0,6,0,0,0,0.0,0,0,0,0,0
0.547479572,31,0,0.165077889,4300.0,7,1,0,0,0.0,0,0,1,-1,1
0.595095253,31,0,0.256379922,5916.0,7,0,2,0,0.0,0,0,0,0,0
0.004985104,82,0,10.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.0,72,1,0.316943015,5246.0,7,0,1,0,0.0,0,0,0,4,0
0.051706056,35,0,1417.0,5400.0,4,0,1,0,0.0,0,0,0,0,0
0.022126987,49,0,0.005248688,4000.0,3,0,0,0,0.0,0,0,0,0,0
0.358959196,26,0,1208.0,5400.0,14,0,0,0,0.0,0,0,0,0,0
0.555061797,56,0,0.689636061,5412.0,9,0,2,0,0.0,0,0,0,0,0
0.251199653,54,0,0.771380186,1180.0,9,0,0,0,0.0,0,0,0,0,0
0.189654588,68,0,0.589618816,2465.0,8,0,1,0,0.0,0,0,0,0,0
0.687176198,42,0,0.874524112,6303.0,11,0,3,0,1.0,1,0,0,-1,0
0.008944196,77,0,16.0,5400.0,11,0,0,0,0.0,0,0,0,0,0
0.113165246,46,0,0.916929548,950.0,5,0,0,0,1.0,0,0,0,2,0
0.217782218,52,0,0.296132922,6800.0,6,0,1,0,1.0,0,0,0,2,0
0.0,42,0,0.0,8068.0,2,0,0,0,2.0,0,0,0,3,0
0.041193578,81,0,0.009128386,3395.0,4,0,0,0,0.0,0,0,0,0,0
0.974378585,26,3,0.079365079,1700.0,3,1,0,0,0.0,0,1,0,-1,1
0.849798935,61,0,0.812801403,2280.0,7,0,2,0,3.0,0,0,0,-1,0
0.504395866,63,0,0.495597484,3974.0,12,0,2,0,1.0,0,0,0,2,0
0.039623349,69,0,0.111852643,7491.0,12,0,1,0,0.0,0,0,0,0,0
0.980403919,50,1,0.394512084,5502.0,9,0,2,0,0.0,1,0,0,-1,0
0.220951438,55,1,0.69151671,3500.0,24,0,1,0,0.0,0,0,0,-1,0
0.08491726,47,0,0.285714286,17618.0,11,0,1,0,4.0,0,0,0,-1,0
0.580443611,28,0,0.242774566,1210.0,2,0,0,0,0.0,0,0,0,0,0
0.127620694,58,0,0.25760779,15608.0,22,0,2,0,1.0,0,0,0,-1,0
0.189487537,63,0,0.700480393,8950.0,15,0,2,0,0.0,0,0,0,0,0
0.029724257,55,0,4979.040000000037,5400.0,12,0,3,0,0.0,0,0,0,-1,0
0.139501826,49,0,0.471950321,9500.0,11,0,3,0,2.0,0,0,0,3,0
0.0,59,0,0.199452721,9866.0,6,0,1,0,4.0,0,0,0,-1,0
0.356146736,58,0,0.433346666,17500.0,21,0,3,0,2.0,0,0,0,-1,0
0.9999999,76,0,3.0,5400.0,0,0,0,0,0.0,0,0,0,0,0
0.039091749,30,0,0.133965109,4642.0,9,0,0,0,0.0,0,0,0,0,0
0.006188569,70,0,0.082180523,7300.0,12,0,1,0,0.0,0,0,0,0,0
0.824933687,58,0,0.427020851,3500.0,4,0,1,1,0.0,0,1,1,-1,1
0.679239609,63,1,0.740417427,12600.0,15,0,4,0,1.0,0,0,0,-1,0
0.484351565,49,0,0.533445584,6532.0,7,0,2,0,2.0,0,0,0,3,0
0.9999999,36,0,9.0,5400.0,0,0,0,0,0.0,1,0,0,0,0
0.9999999,55,0,0.0,1000.0,0,1,0,0,0.0,1,0,1,-1,1
0.173863213,62,0,1656.0,5400.0,6,0,2,0,0.0,0,0,0,0,0
1.0929557681400022,49,2,0.04253772,5500.0,6,3,0,0,0.0,0,1,1,-1,1
0.031423332,62,0,0.065812464,5150.0,6,0,0,0,0.0,0,0,0,0,0
0.050134731,49,0,0.225346832,8000.0,13,0,1,0,0.0,0,0,0,0,0
0.819513877,29,0,0.747815231,800.0,5,0,0,0,0.0,0,0,0,0,0
1.05345502,59,3,171.0,5400.0,6,0,0,0,0.0,1,0,0,-1,1
0.053989295,48,0,0.402162824,4900.0,8,0,2,0,1.0,0,0,0,2,0
0.225868669,33,0,0.627074585,5000.0,11,0,2,0,1.0,0,0,0,2,0
1.056224717,59,0,0.187962876,10666.0,6,0,0,0,0.0,0,0,0,-1,0
0.319214662,48,0,0.883996057,6085.0,17,0,3,0,1.0,1,0,0,-1,0
0.060446017,57,0,0.275331667,5200.0,13,0,2,0,2.0,0,0,0,3,0
0.034670476,70,0,4.973684211,303.0,5,0,2,0,0.0,0,0,0,0,0
0.427323592,73,0,0.755793226,10097.0,21,0,4,0,0.0,0,0,0,-1,0
0.970401184,39,0,0.603159498,5253.0,5,0,1,0,3.0,0,0,0,-1,0
0.01879812,44,0,0.360234252,7000.0,4,0,1,0,0.0,0,0,0,0,0
0.9999999,60,0,0.208761123,2921.0,4,0,0,0,0.0,0,0,0,0,0
1.015057039,66,1,0.367709599,6583.0,8,0,2,0,1.0,0,0,0,-1,0
0.0,24,0,0.0,240.0,1,0,0,0,0.0,0,0,0,0,0
0.027001223,37,0,2616.0,5400.0,13,0,2,0,0.0,0,0,0,0,0
0.020350163,54,0,0.355552671,15406.0,10,0,4,0,1.0,0,0,0,-1,0
0.213951442,42,0,0.495712996,4431.0,4,0,3,0,0.0,0,0,0,0,0
0.061324163,55,0,0.250327342,8400.0,6,0,2,0,0.0,0,0,0,0,0
0.002352902,63,0,0.138272638,7166.0,13,0,1,0,0.0,0,0,0,0,0
0.019021769,74,0,0.223350254,6500.0,14,0,1,0,1.0,0,0,0,2,0
0.39920264,36,0,0.115739484,7369.0,9,0,0,0,0.0,0,0,0,0,0
0.0340812,29,0,0.012090212,4300.0,5,0,0,0,0.0,0,0,0,0,0
0.0,34,0,0.778234086,1460.0,5,0,1,0,0.0,0,0,0,0,0
0.046143962,65,0,0.165102851,11083.0,7,0,1,0,0.0,0,0,0,0,0
0.426929392,62,0,0.231108498,3400.0,6,0,1,0,1.0,0,0,0,2,0
0.286461719,70,0,0.151453435,5400.0,10,1,0,0,0.0,0,0,1,-1,1
0.281478401,51,0,0.176193901,23000.0,24,0,4,0,0.0,0,0,0,-1,0
0.9999999,60,0,0.000832639,1200.0,3,0,0,0,0.0,0,0,0,0,0
0.827723147,59,0,0.180601611,8443.0,18,0,1,0,1.0,1,0,0,-1,0
0.239959095,56,0,3680.0,5400.0,18,0,1,0,0.0,0,0,0,0,0
0.038177191,63,0,33.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.016805144,55,0,0.030117407,7835.0,7,0,0,0,0.0,0,0,0,0,0
0.814123917,45,1,0.206860886,5800.0,6,0,1,0,3.0,0,0,0,-1,0
0.0,33,0,0.106886354,7100.0,5,0,0,0,2.0,0,0,0,3,0
0.293511106,53,1,4386.0,5400.0,9,0,1,0,0.0,0,0,0,-1,0
0.040629318,64,0,0.226701864,12500.0,10,0,2,0,1.0,0,0,0,2,0
0.252857805,40,1,0.451862603,6200.0,11,0,2,0,3.0,0,0,0,-1,0
0.042802081,42,0,0.389851967,10267.0,17,0,2,0,2.0,1,0,0,3,0
0.005687275,71,0,0.208697826,4000.0,10,0,0,0,0.0,0,0,0,0,0
0.134197018,65,0,0.359501738,3451.0,12,0,1,0,0.0,0,0,0,0,0
0.9999999,30,0,0.20935496,2650.0,1,0,0,0,1.0,0,0,0,2,0
0.033286789,76,0,153.0,5400.0,6,0,0,0,0.0,0,0,0,0,0
0.003626688,49,0,4124.0,5400.0,12,0,3,0,1.0,0,0,0,-1,0
0.010220646,71,0,0.094676213,23000.0,6,0,1,0,1.0,0,0,0,-1,0
0.0,62,0,0.066320739,18500.0,8,0,3,0,2.0,0,0,0,-1,0
0.031022534,53,0,0.308943089,6149.0,8,0,1,0,0.0,0,0,0,0,0
0.038042183,60,0,845.0,5400.0,14,0,1,0,0.0,0,0,0,0,0
0.241019184,38,0,0.241939515,4000.0,8,0,0,0,1.0,0,0,0,2,0
0.9999999,78,1,0.069866267,8000.0,6,0,1,0,0.0,0,0,0,-1,0
0.969430755,58,0,0.257654655,4800.0,3,0,0,0,0.0,0,0,0,0,0
0.126433961,68,0,0.169433465,7589.0,3,0,1,0,0.0,0,0,0,0,0
0.319295254,52,0,0.56958275,12150.0,18,0,2,0,3.0,1,0,0,-1,0
0.9999999,63,0,484.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.364530083,37,0,0.207227989,2600.0,4,0,0,0,0.0,0,0,0,0,0
0.017014861,41,0,0.494778938,4500.0,8,0,2,0,2.0,0,0,0,3,0
0.903219356,53,1,0.40445587,3500.0,6,0,0,1,0.0,0,1,1,-1,1
0.35844005,74,1,0.472763618,8003.0,10,0,2,0,1.0,0,0,0,-1,0
0.397265043,75,0,0.703217744,3200.0,12,0,1,0,1.0,0,0,0,2,0
0.001524297,48,0,1950.0,5400.0,3,0,1,0,0.0,0,0,0,0,0
0.375897212,62,0,0.29563096,9017.0,21,0,1,0,0.0,0,0,0,0,0
0.09326717,34,0,0.107089291,10000.0,8,0,0,0,2.0,0,0,0,3,0
0.9999999,24,4,0.0,0.0,0,3,0,2,0.0,0,1,1,-1,1
0.148780929,87,0,0.077598315,2847.0,4,0,0,0,0.0,0,0,0,0,0
0.166184927,50,0,0.516880367,8500.0,14,0,2,0,4.0,0,0,0,-1,0
0.9999999,36,1,0.124399154,5200.0,2,2,0,1,0.0,1,1,1,-1,1
0.009172203,67,0,0.254463223,4200.0,8,0,1,0,0.0,0,0,0,0,0
0.9999999,41,0,0.153240741,2159.0,5,0,0,0,1.0,0,0,0,2,0
0.491765721,58,0,0.434855234,8979.0,10,0,2,0,0.0,0,0,0,0,0
0.528000776,53,0,2315.0,5400.0,16,0,2,0,1.0,0,0,0,-1,0
0.017260847,65,0,0.231867928,10781.0,15,0,2,0,1.0,0,0,0,2,0
0.27089097,47,0,0.51845108,8237.0,9,0,2,0,0.0,0,0,0,0,0
0.167849675,64,0,1815.0,5400.0,7,0,1,0,0.0,0,0,0,0,0
0.070935562,31,0,0.205481813,5800.0,6,0,0,0,0.0,0,0,0,0,0
0.9999999,37,1,0.091743119,2833.0,1,0,0,0,1.0,0,0,0,-1,0
0.234841984,68,0,0.202041998,19000.0,18,0,1,0,0.0,0,0,0,-1,0
0.050647468,41,0,0.281059912,12000.0,8,0,2,0,2.0,0,0,0,3,0
0.161317939,70,0,2809.0,5400.0,16,0,2,0,0.0,0,0,0,-1,0
0.160384182,47,0,0.273755344,7250.0,10,0,2,0,0.0,0,0,0,0,0
0.062787443,29,1,0.179897905,5680.0,4,0,0,0,0.0,0,0,0,-1,0
0.256266662,46,0,0.310666517,8896.0,9,0,2,0,1.0,0,0,0,2,0
0.772256227,43,0,0.455707975,4300.0,4,0,1,0,4.0,0,0,0,-1,0
0.225872793,60,0,0.11302682,9917.0,14,0,0,0,1.0,0,0,0,2,0
0.323573283,53,0,0.220889094,6500.0,5,0,2,0,1.0,0,0,0,2,0
0.0,43,0,3.5,1.0,5,0,0,0,0.0,0,0,0,0,0
0.697163769,52,0,508.0,5400.0,4,0,0,0,2.0,0,0,0,-1,0
0.322812052,62,0,4003.0,0.0,16,0,2,0,0.0,0,0,0,-1,0
0.044997,53,0,0.180563887,5000.0,2,0,1,0,0.0,0,0,0,0,0
0.433850167,46,0,0.406395892,4283.0,3,0,1,0,0.0,0,0,0,0,0
0.195233747,74,1,4605.0,5400.0,14,0,2,2,0.0,0,1,0,-1,1
0.053328795,57,0,0.094842296,18166.0,13,0,1,0,1.0,0,0,0,-1,0
0.002339482,79,0,4.0,0.0,9,0,0,0,0.0,0,0,0,0,0
0.132893921,58,0,0.259943491,4600.0,6,0,1,0,0.0,0,0,0,0,0
0.14714279,44,0,0.283102414,7000.0,10,0,1,0,1.0,0,0,0,2,0
0.003049848,38,0,1021.0,1.0,6,0,1,0,4.0,0,0,0,-1,0
0.255745169,52,0,1.042482299,2400.0,15,0,2,0,0.0,0,0,0,0,0
0.013011984,58,0,1730.0,5400.0,24,0,4,0,0.0,0,0,0,-1,0
0.175440534,67,0,3333.0,5400.0,19,0,2,0,0.0,0,0,0,-1,0
0.053135266,85,0,11.0,5400.0,1,0,0,0,0.0,0,0,0,0,0
0.162820974,35,0,0.506499409,11000.0,15,0,4,0,0.0,0,0,0,-1,0
0.150336146,59,0,0.244014647,10650.0,9,0,2,0,3.0,0,0,0,1,0
0.257404057,43,0,1702.0,0.0,4,0,1,0,2.0,0,0,0,-1,0
0.845719252,50,0,0.323338331,2000.0,6,0,0,0,1.0,0,0,0,2,0
0.01568549,49,0,0.348540246,18324.0,15,0,3,0,1.0,0,0,0,-1,0
0.171094297,60,1,2791.0,5400.0,6,0,2,0,0.0,0,0,0,-1,0
0.115618396,59,0,0.506497834,3000.0,5,0,1,0,1.0,0,0,0,2,0
0.085951701,60,0,0.554081076,5500.0,9,0,1,1,0.0,0,0,1,-1,1
0.712521779,50,2,0.649579189,5227.0,12,0,1,0,3.0,0,0,0,-1,0
0.034999457,77,0,0.111906893,3350.0,13,0,0,0,0.0,0,0,0,0,0
0.549005451,48,0,0.731352096,5080.0,8,0,2,0,1.0,0,0,0,2,0
0.399370769,64,0,0.883748517,5900.0,22,0,2,0,1.0,1,0,0,-1,0
0.106294656,58,0,0.156892905,5200.0,10,0,1,1,0.0,0,0,1,-1,1
0.553545531,32,0,0.062390018,6250.0,4,0,0,0,2.0,0,0,0,3,0
0.697907814,51,0,0.950451722,7083.0,17,0,3,0,1.0,0,0,0,-1,0
0.234706118,55,0,0.181795196,3954.0,6,0,2,0,0.0,0,0,0,0,0
0.048422651,45,0,0.25715844,11000.0,12,0,3,0,4.0,0,0,0,-1,0
0.004266922,31,0,11.0,5400.0,18,0,0,0,0.0,0,0,0,0,0
0.0,34,0,871.0,5400.0,8,0,1,0,0.0,0,0,0,0,0
1.00039992,72,0,0.107066381,1400.0,1,1,0,0,0.0,0,0,1,-1,1
0.29937646,39,0,0.179827175,6711.0,7,0,0,0,0.0,0,0,0,0,0
0.006624677,71,0,0.000695618,10062.0,5,0,0,0,0.0,0,0,0,0,0
0.446118463,49,1,0.16375345,23000.0,7,0,1,0,2.0,0,0,0,-1,0
0.012553653,61,0,0.020518359,8333.0,4,0,0,1,0.0,0,0,1,-1,1
0.136744236,68,0,0.45545441,6700.0,9,0,2,0,2.0,0,0,0,3,0
0.827052558,36,0,0.220602527,4115.0,8,0,0,0,2.0,0,0,0,3,0
0.074850014,28,2,1.821768707,734.0,4,0,1,1,0.0,0,1,1,-1,1
0.024237159,48,0,0.076261408,9532.0,11,0,0,0,1.0,0,0,0,2,0
0.001450122,47,0,0.488151185,10000.0,7,0,2,0,0.0,0,0,0,0,0
0.606321236,29,0,0.119348618,4666.0,7,0,0,0,0.0,0,0,0,0,0
0.00855821,87,0,0.757105061,11716.0,11,0,1,0,1.0,0,0,0,-1,0
0.254513338,46,0,2123.0,5400.0,8,0,2,1,0.0,0,0,1,-1,1
0.470318521,79,2,0.219717853,6166.0,8,0,0,0,1.0,0,0,0,-1,0
0.139143143,49,1,328.0,5400.0,7,0,0,0,0.0,0,0,0,4,0
0.050117057,58,0,3268.0,5400.0,14,0,1,0,1.0,0,0,0,-1,0
0.9999999,44,0,0.0,3287.0,0,0,0,0,1.0,0,0,0,2,0
0.82601422,41,0,1.838464614,2500.0,10,0,1,0,0.0,0,0,0,0,0
0.070872785,56,0,0.165819515,12000.0,7,0,1,0,3.0,0,0,0,1,0
0.547069187,59,0,2915.0,5400.0,8,0,1,0,0.0,0,0,0,-1,0
0.0,24,0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0
0.9999999,65,0,0.046829431,12000.0,4,0,0,0,1.0,0,0,0,-1,0
0.131044884,35,0,718.0,5400.0,9,0,0,0,0.0,0,0,0,0,0
0.035773706,44,0,0.951006124,8000.0,17,0,4,0,2.0,0,0,0,-1,0
0.139295524,51,0,3.50249584,600.0,14,0,1,0,3.0,0,0,0,-1,0
0.042283298,58,0,0.198903108,5469.0,6,0,1,0,0.0,0,0,0,0,0
0.127347634,58,0,213.0,5400.0,8,0,0,0,0.0,0,0,0,0,0
0.143171366,82,0,0.006997667,3000.0,3,0,0,0,0.0,0,0,0,0,0
0.180017634,42,0,0.279528302,10599.0,11,0,2,0,3.0,0,0,0,-1,0
0.023363064,51,0,0.167017718,8070.0,7,0,1,0,2.0,0,0,0,3,0
0.153567982,32,0,0.407729229,12083.0,10,0,2,0,4.0,0,0,0,-1,0
0.107817187,40,4,0.383624042,9000.0,4,0,1,1,1.0,1,1,1,-1,1
0.004280432,69,0,6.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.265521316,38,0,0.050071531,6290.0,2,0,0,0,0.0,0,0,0,0,0
0.011405799,53,0,2813.0,5400.0,17,0,1,0,0.0,0,0,0,0,0
0.394801079,44,1,0.034340895,17500.0,6,0,0,0,3.0,0,0,0,-1,0
0.023494126,24,0,0.323345818,800.0,2,0,0,0,0.0,0,0,0,0,0
0.0,43,0,0.197057278,5708.0,3,0,1,0,2.0,0,0,0,3,0
0.0,52,0,0.422680412,3200.0,8,0,1,0,1.0,0,0,0,2,0
0.139432491,65,0,371.0,0.0,8,0,0,0,0.0,0,0,0,0,0
0.008461278,62,0,7.0,5400.0,4,0,0,0,0.0,0,0,0,0,0
0.053549453,50,0,3254.0,5400.0,6,0,1,0,0.0,0,0,0,0,0
0.323436384,49,0,0.287779596,7331.0,7,0,1,0,0.0,0,0,0,0,0
0.074342588,75,2,0.346459711,10436.0,8,0,4,0,0.0,0,0,0,-1,1
0.0,61,0,0.524995455,5500.0,5,0,2,0,0.0,0,0,0,0,0
0.553630913,24,0,0.025806452,929.0,2,0,0,0,0.0,0,0,0,0,0
0.195666135,70,0,0.299116814,6000.0,22,0,2,0,0.0,0,0,0,0,0
0.9999999,37,0,0.068587723,6662.0,3,0,1,0,1.0,0,0,0,2,0
0.961038961,33,0,1486.0,5400.0,8,0,0,0,0.0,0,0,0,-1,0
0.538424912,53,2,0.349854227,5830.0,5,1,2,1,2.0,1,1,1,-1,1
0.9999999,87,0,0.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.398786044,50,0,0.183609494,4465.0,6,0,0,0,2.0,0,0,0,3,0
0.559096846,49,0,1.016995751,4000.0,8,0,2,0,2.0,0,0,0,3,0
0.775510204,51,0,0.3917793,5400.0,7,0,3,0,1.0,0,0,0,-1,0
0.010473795,70,0,0.484944078,3486.0,5,0,1,0,0.0,0,0,0,0,0
0.9999999,30,0,74.0,5400.0,0,0,0,0,0.0,1,0,0,0,0
1.0929557681400022,74,0,0.300283651,7755.0,11,0,0,0,0.0,0,0,0,-1,0
0.046658807,44,1,1.395442852,2720.0,10,0,1,0,1.0,0,0,0,-1,0
0.9999999,44,0,0.752301987,23000.0,11,0,4,0,0.0,0,0,0,-1,0
0.052144389,63,0,0.180649462,10500.0,9,0,1,0,0.0,0,0,0,0,0
0.565843005,34,0,0.136543015,3800.0,9,0,0,0,0.0,0,0,0,0,0
0.126181463,35,0,0.574211741,3900.0,18,0,2,0,3.0,0,0,0,-1,0
0.575475628,36,0,0.263065179,5108.0,6,0,0,0,0.0,0,0,0,0,0
0.9999999,66,1,0.358101135,1937.0,4,1,0,0,0.0,0,1,1,-1,1
0.057049539,39,0,0.254713747,5833.0,8,0,1,0,2.0,0,0,0,3,0
0.200990429,45,0,1559.0,5400.0,5,0,1,0,0.0,0,0,0,0,0
0.574513284,69,0,3082.0,5400.0,13,0,1,0,0.0,0,0,0,-1,0
0.044782425,27,0,76.0,0.0,2,0,0,0,0.0,0,0,0,0,0
0.9999999,39,0,0.031715976,4224.0,1,0,0,0,3.0,0,0,0,-1,0
0.532011842,44,0,0.604643281,5900.0,14,0,1,0,2.0,0,0,0,3,0
0.615972526,42,0,0.273454952,5371.0,9,0,1,0,1.0,0,0,0,2,0
0.011223345,42,0,0.081639454,3000.0,4,0,0,0,0.0,0,0,0,0,0
0.339012298,56,0,1456.0,5400.0,10,0,0,0,1.0,0,0,0,-1,0
0.14253492,50,0,1782.0,5400.0,7,0,1,0,0.0,0,0,0,0,0
0.999332889,25,2,0.145795247,2187.0,6,0,0,0,0.0,0,0,0,-1,0
0.242263458,47,0,1526.0,1.0,14,0,1,0,1.0,0,0,0,-1,0
0.814460509,61,0,2215.0,0.0,9,0,0,0,2.0,0,0,0,-1,0
0.0,50,0,0.18130803,9800.0,14,0,1,0,0.0,0,0,0,0,0
0.00352768,59,0,0.291505157,15220.0,9,0,2,0,1.0,0,0,0,2,0
1.0929557681400022,38,0,1.080020131,3973.0,7,0,2,0,3.0,0,0,0,-1,0
0.9999999,43,1,0.900915903,1200.0,2,1,1,0,0.0,0,1,1,-1,1
0.00329153,53,0,0.209717688,5206.0,2,0,1,0,0.0,0,0,0,0,0
0.0,58,0,0.241459757,6000.0,4,0,1,0,0.0,0,0,0,0,0
0.948010398,28,0,0.417401529,1700.0,6,0,0,0,0.0,0,0,0,0,0
0.26316952,69,0,1446.0,5400.0,6,0,1,0,0.0,0,0,0,0,0
0.794212219,53,0,0.433985839,2400.0,5,2,1,0,0.0,1,1,1,-1,1
0.064098398,63,0,0.104668528,15400.0,7,0,1,0,1.0,0,0,0,2,0
0.110386505,36,0,0.292035398,6666.0,6,0,1,0,0.0,0,0,0,0,0
0.026193418,78,0,0.196407879,5177.0,9,0,1,0,0.0,0,0,0,0,0
0.473438374,50,0,0.317188668,12036.0,6,0,2,0,0.0,0,0,0,0,0
0.106261364,53,0,0.460567429,8000.0,13,0,1,0,2.0,0,0,0,3,0
0.137561106,67,0,0.13989899,1979.0,4,0,0,0,0.0,0,0,0,0,0
0.89376715,63,1,1635.0,5400.0,2,2,1,2,0.0,1,1,1,-1,1
0.054637814,83,0,0.01211754,3300.0,1,0,0,0,0.0,0,0,0,0,0
0.9999999,49,1,0.090073723,23000.0,8,0,1,0,3.0,0,0,0,-1,0
0.153885264,35,0,0.531198582,7900.0,6,0,2,0,0.0,0,0,0,0,0
0.905103163,49,0,0.321893428,18822.0,5,0,2,0,2.0,0,0,0,-1,0
0.003333248,72,0,0.945621751,2500.0,16,0,2,0,0.0,0,0,0,0,0
0.006671051,56,0,0.295139973,9608.0,16,0,2,0,1.0,0,0,0,2,0
0.518812324,49,0,0.40291177,5700.0,11,0,2,0,2.0,0,0,0,3,0
0.609055638,56,1,0.386899852,6060.0,4,0,2,0,1.0,0,0,0,-1,0
0.120555025,64,0,0.275521541,8100.0,6,0,1,0,0.0,0,0,0,0,0
0.040177767,59,0,0.003332778,6000.0,2,0,0,0,0.0,0,0,0,0,0
0.664529838,82,1,0.653724379,6000.0,11,0,0,0,0.0,0,0,0,-1,0
0.064835195,56,2,0.197624587,8166.0,10,0,1,0,0.0,0,0,0,-1,0
0.637362002,48,0,0.203908937,18316.0,17,0,1,1,3.0,0,0,1,-1,1
0.242342832,53,0,0.365066876,10167.0,13,0,2,0,4.0,1,0,0,-1,0
0.160288327,63,0,0.151761518,10700.0,7,0,2,0,1.0,0,0,0,2,0
0.216677672,32,0,0.189318726,2920.0,6,0,0,0,1.0,0,0,0,2,0
0.0,41,1,1648.0,5400.0,7,0,1,0,0.0,0,0,0,-1,0
0.443944541,65,1,0.662545192,13829.0,19,0,3,0,1.0,0,0,0,-1,0
0.071677893,66,0,0.082049792,10322.0,10,0,0,0,0.0,0,0,0,0,0
0.596042618,51,0,0.509932904,7600.0,8,0,2,0,2.0,0,0,0,3,0
0.9999999,31,0,0.377983064,2597.0,3,0,0,0,0.0,0,0,0,0,0
0.369610215,37,0,3287.0,5400.0,13,0,2,0,2.0,0,0,0,-1,0
0.012561715,32,0,0.136271061,5400.0,8,0,0,0,0.0,0,0,0,0,0
0.321368229,42,0,0.39186572,4646.0,5,0,1,0,2.0,0,0,0,3,0
0.011262565,42,0,0.49590082,5000.0,10,0,1,0,2.0,0,0,0,3,0
0.010916485,75,0,113.0,5400.0,5,0,0,0,0.0,0,0,0,0,0
0.0,39,0,0.195527679,11000.0,6,0,2,0,2.0,0,0,0,3,0
0.143938104,58,0,0.58260206,2620.0,7,0,2,0,2.0,0,0,0,3,0
0.024958003,87,0,9.0,5400.0,2,0,0,0,0.0,0,0,0,0,0
0.244637554,63,0,0.422681092,15157.0,11,0,2,0,0.0,0,0,0,0,0
0.007001374,73,0,0.007364545,1900.0,12,0,0,0,0.0,0,0,0,0,0
0.9999999,24,4,0.0,5400.0,0,3,0,2,0.0,0,1,1,-1,1
0.000729433,63,0,1429.0,5400.0,18,0,1,0,0.0,0,0,0,0,0
0.444146833,51,0,0.390490075,8916.0,12,0,2,0,0.0,0,0,0,0,0
0.000249988,56,0,4979.040000000037,5400.0,16,0,3,0,0.0,0,0,0,-1,0
0.971929064,37,0,0.587934674,9000.0,19,0,2,0,4.0,0,0,0,-1,0
0.011055404,44,0,0.241050853,6508.0,13,0,2,0,3.0,0,0,0,1,0
0.008345852,46,0,0.12371907,4000.0,13,0,1,0,1.0,0,0,0,2,0
0.9999999,61,0,4979.040000000037,5400.0,6,0,2,0,0.0,0,0,0,-1,0
0.795253796,62,2,1880.0,5400.0,14,1,0,0,0.0,0,1,0,-1,1
0.23715616,72,0,0.329949875,15959.0,24,0,2,0,1.0,0,0,0,-1,0
